,label,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,feature_14,feature_15,feature_16,feature_17,feature_18,feature_19,feature_20,feature_21,feature_22,feature_23,feature_24,feature_25,feature_26,feature_27,feature_28,feature_29,feature_30,feature_31,feature_32,feature_33,feature_34,feature_35
854,1,0.514117527,-0.717268068,-2.509370049,0.261862867,-0.718500529,0.500763765,-1.122563956,0.066776073,0.095401093,0.366150524,0.552704995,-0.914199044,0.605462945,-0.564366868,0.233390704,3.361457091,2.076635576,0.14145555,-0.578350458,0.665533981,-0.993141635,1.112464357,-0.580312809,-0.951245423,0.164504031,-0.320447279,-1.957354055,0.785194825,0.697125132,-1.122563956,-0.3247503,-0.479911839,-0.862236886,-0.456865664,0.151505328
855,2,0.923501866,0.554663139,-1.204506794,-0.561862043,0.447578543,-2.170742913,-4.949253037,-0.33127387,0.991447208,0.60960763,3.382802691,-1.395655739,-0.389883733,-1.209631919,0.129838122,-3.012401155,2.322799851,0.703520889,3.191042093,-0.320199038,-0.085399216,-2.081256741,-0.194648966,-0.064131003,1.136098,-2.2804572,-0.575921725,0.040208432,-0.081208107,-4.949253037,1.047629006,-0.768341384,-1.320846578,1.35053723,1.256380297
856,0,1.792976893,-0.768749745,1.143440453,0.192135826,-1.111739961,0.941097037,0.394620336,1.042918497,-0.3205103,-1.462972091,0.547478015,-0.964603306,1.288348416,0.207329407,-1.103398555,-1.499145837,-0.806635241,0.691839265,1.529366278,0.716887489,-2.38938657,-1.239151343,-1.27860069,1.001697563,0.099280065,-0.577326029,0.082339711,0.393361811,2.29216164,0.394620336,-1.037009132,-1.83439645,1.034822355,0.461986913,0.833825144
857,4,1.424454729,0.210243179,-1.372140569,-0.088848465,0.685369663,0.610780957,-2.539669966,-0.629641364,-0.256497385,-1.29783111,4.039129744,1.328110299,-0.128094522,-2.893162459,-1.544048629,0.37505825,4.114117079,-0.854519582,1.220710966,-1.248593321,-1.191749255,-0.230824903,-0.107381973,-1.095240211,0.33114355,1.251947041,0.035657068,0.170123793,0.355378507,-2.539669966,0.854845237,1.278919321,-2.628897048,1.409829411,1.359921411
858,2,-0.271088446,1.063530105,-1.684033198,0.73687584,1.391394692,-0.718331561,0.932350954,0.185486971,0.458977106,1.387161316,3.938975731,0.926500183,2.115999488,2.233100018,-0.462715079,1.941015615,1.268253692,2.003553297,1.399306097,-0.675537463,0.082558977,-0.284368566,-0.197957058,2.312209893,-0.955032677,0.500461399,-0.454293006,-1.972287669,-1.323348585,0.932350954,0.873269431,0.622017735,2.791815643,-1.224260048,0.128908441
859,2,-0.468727883,-1.425223154,2.939412864,1.360895999,-0.228910696,-2.11633704,2.686411844,0.719866703,0.268069032,1.09554467,-3.468494672,-0.353302722,0.190231043,-1.948127616,0.677789862,-0.972420573,1.16146562,1.163418698,4.043340794,0.72732419,-1.566690583,-8.705255495,1.135528503,-0.679916904,0.918505576,0.109285498,0.673388069,-1.0263918,1.706478247,2.686411844,-1.14120858,-1.758643176,0.980182284,-1.228070667,0.591742346
860,2,0.028613858,1.271248712,0.400333047,1.485236267,1.165424036,-0.855013488,0.79958363,0.567449278,-0.322443913,-0.685903368,1.247477269,1.061130921,0.968492587,-0.789981709,-0.011765813,-0.402882923,1.910612036,2.466670212,0.034551689,0.115667093,-0.237701594,-5.968067495,-0.882389763,-3.177844293,0.379017777,-1.031877222,0.127778678,0.651628068,-1.356114569,0.79958363,0.277650078,0.487703127,2.14042092,0.770526981,1.942635008
861,2,-0.538526288,0.297370594,2.94827577,1.324861223,-0.491002451,0.868723596,2.711886242,0.997974295,0.769196135,-0.574326132,-4.306916271,0.726760815,-0.207511413,-1.948130776,1.303093967,-2.601182748,0.605165392,0.869491335,4.677516441,-0.214990901,0.251404599,-8.770098966,-0.472112608,1.189934789,2.647870958,0.356871637,1.435333168,0.454016426,-0.15233632,2.711886242,-0.12074586,-0.899219335,-0.142733989,-0.664344145,-0.915605055
862,2,0.178700689,1.312346398,1.978182109,-0.315639367,-1.127455373,0.102665847,1.961827485,-0.856571039,-1.090820935,-0.068851511,4.387306968,0.524198819,1.651952304,-1.440331438,0.093081606,1.519834604,3.406367692,2.642346866,2.048671895,-1.825991747,-0.786085506,-2.913798207,0.178749452,-0.814442212,-0.839237949,-0.315568502,-0.038160116,-1.07786445,1.360868173,1.961827485,-0.933679009,0.504496573,0.390559972,-1.33984503,-0.550835758
863,3,1.140360218,-0.798386246,4.792563443,1.246983704,-1.592724147,0.546973646,2.115039993,0.500342237,-1.238376064,1.272459522,0.88961518,-0.432054133,-1.665263542,-2.022045311,-0.829158259,2.049192835,0.685647186,0.781235119,-6.566215644,0.886506589,-1.0759585,11.77830515,0.201307785,4.420442581,-0.875820755,0.395909098,-0.725419633,-1.604469823,0.519202664,2.115039993,0.192115413,0.698531712,2.227172044,1.136929659,0.568137316
864,3,1.986313291,-0.845358614,1.938692787,0.493359632,0.984577415,-0.836517918,1.260440709,-0.369466219,-0.781682024,0.423031421,1.538791471,-0.808330137,-1.723835807,-1.440016878,0.217213021,0.445533723,-0.096403858,0.471392473,-0.600962884,-0.211449032,0.524749727,0.61782441,-1.239565505,-1.95727881,-0.420921395,-0.13905423,-1.175066988,0.496940747,1.631419706,1.260440709,-0.719513691,0.864401975,-0.994618321,0.695696478,0.580617064
865,4,0.764203021,2.038701295,0.980184604,1.123901954,0.277375827,-0.598020485,-1.003135129,-0.130311193,0.210905417,-1.074804529,2.076503126,0.714154426,0.260142962,-1.8316985,-0.109708101,1.427960946,-1.186735455,-1.984975495,0.733756858,1.332174033,-0.283118099,6.642711333,1.293375988,1.789625693,-0.138694389,0.079827448,-2.39850378,0.420120906,-0.65926855,-1.003135129,-0.769862859,0.162311528,-1.391997809,2.155439814,-1.312483677
866,4,-0.077423828,-0.278575898,-1.502574807,1.678210532,-0.391936855,-0.266490784,-0.75909651,-1.473582927,0.292950427,-0.084275988,2.329850083,-0.411343443,0.597983399,-0.030963492,0.191305579,-2.28525343,1.09375382,1.565515832,1.128808719,-0.892114046,-0.643247188,-4.663450433,0.026028073,-1.070736771,0.294430418,-0.282962548,0.585018708,0.884789019,-1.089294074,-0.75909651,-0.86102304,0.100719582,-0.163071251,0.590926607,-0.004945637
867,1,1.296531301,0.212313667,1.129991853,0.961587473,0.683037915,0.767370213,3.553452526,0.329269054,1.013751875,0.853539584,-1.901508616,0.220407993,0.328025191,0.52790594,1.738190847,1.995166969,0.185365802,-1.169440263,0.220993781,0.728444726,1.184195001,0.458517698,-0.419839562,0.532415329,0.70218651,2.267595871,0.003819151,0.073185398,0.480525789,3.553452526,0.893338018,-0.320833634,-2.290436849,1.100674377,0.373651216
868,4,0.560483802,1.309090944,-0.019672259,-1.005883028,0.656319085,-0.506348507,1.274516337,0.655278249,0.698999623,0.596540878,-3.252189003,0.164634697,1.872446693,1.856427908,0.564989373,-2.626791846,0.639609313,2.286535142,-0.505363796,-0.497117754,0.526397388,-3.52121609,-1.021555326,2.519363649,-1.711245101,-0.91963291,0.373252902,0.581868509,0.214560005,1.274516337,2.213751517,1.343518376,-0.0365101,0.67376416,0.911890276
869,3,1.598009583,-0.194801955,1.382295535,0.336146158,-1.081430449,-0.229077652,-3.008152981,-0.527639179,-0.004661883,-1.373036582,0.306891969,0.295606994,1.683719068,0.299697877,1.059825568,-0.961624906,-2.167534888,-0.757812386,1.43500383,-0.180546956,-0.425786985,1.30419811,-0.111414519,-1.160943742,-0.564823278,0.581620223,-0.276218315,0.316038164,-0.642219524,-3.008152981,0.639127825,0.36801087,3.430858303,0.604292286,-0.680984018
870,0,-1.615781196,-0.512215597,4.683575771,0.32484547,1.100235451,0.018702977,-5.31631622,0.144066855,-1.004900247,-1.590314658,-0.02566212,-0.107826406,0.778721522,0.249774317,1.663128203,-0.128147884,0.917521123,-2.518783803,6.179431043,-0.396157247,0.061656209,4.061788776,-0.272410637,-0.187839723,1.119529067,-0.81382374,-0.594201274,2.004049367,-0.429190803,-5.31631622,0.324886298,0.150112335,-1.754525803,-0.99909242,-0.608521858
871,2,-0.105584087,1.526569468,0.080958766,-0.951734837,-0.88183075,0.287294156,2.410978462,1.437624225,1.769081961,0.107316841,-0.526411082,-0.46340338,-0.720575826,2.1882735,0.458775779,-0.09172704,1.264530354,-3.388514685,4.499281408,-1.151028518,0.847513292,-7.311893023,-0.869214019,-2.284067294,0.194935655,0.636941843,1.382109492,0.084954379,0.458692568,2.410978462,1.247770187,-0.973231626,0.443749519,0.681807544,1.085665255
872,4,-0.528076688,1.05027928,-0.414036083,-0.787658872,-1.113946121,1.431062902,0.329312803,-1.356731784,-0.374343104,-1.145936952,-4.035455754,-0.43230941,1.270584162,-1.055026699,-0.706301675,-1.233660759,-4.974312772,-2.741755968,3.013764658,-0.610634103,1.082181648,-4.42295406,0.29822013,-1.491569371,-0.942379191,-1.689560952,-0.276555895,-0.04020401,-0.705606736,0.329312803,0.43056207,-0.296225074,2.633888092,-0.248346702,0.29507093
873,4,-0.204908246,0.950765994,-1.838809218,0.555294137,-0.428672144,0.918972967,0.759362838,0.264733326,1.841176626,2.246133372,6.782230094,0.387679104,0.301823121,-1.839896007,-0.690036296,2.561126511,-0.969903364,1.282910676,-3.182461626,1.512011001,1.526265522,9.286469006,-1.67722636,3.178143404,0.597591778,0.405030571,0.919254635,1.549769235,-0.474809385,0.759362838,1.007292775,-0.667110729,-1.837709872,0.636330105,1.837267397
874,4,-0.427371814,-1.528961911,0.962938835,-0.592068274,-0.030694339,0.360998002,1.646940037,0.661729934,-0.749289708,0.71534916,-0.026482337,-0.98772949,1.80780816,-1.083752152,1.206069174,0.476925169,-1.587823293,1.665573456,-1.596135932,0.519086835,-0.477494772,4.203095066,1.041468542,3.104121041,-0.469049762,0.117235686,-0.022599988,1.130787692,0.763937385,1.646940037,-1.195361923,1.939503516,-0.951342892,0.306054293,0.132077615
875,2,-0.790346552,1.471833911,0.236885377,0.867383535,-1.087185404,0.423840166,-2.908434514,-0.198508975,-0.091448683,0.314045932,-0.908887166,-0.977344533,2.700461943,-0.812343027,0.387472475,3.030452965,-2.547156251,-2.418649457,-2.658608388,1.66641315,-0.943198716,11.91620421,-0.837645968,1.897398564,0.457494866,0.923975881,0.197452716,-0.673832399,0.080593695,-2.908434514,1.001934672,0.581819815,-0.40295162,-1.158258814,-1.04612972
876,0,-0.972274174,-0.177884799,-0.611658952,-1.200432751,0.890407974,1.138198973,-2.99344792,-1.116390086,0.651043821,1.324822004,-0.442952454,2.328832738,0.067748003,0.888536821,1.052240404,-0.660328646,1.987789286,-0.231644807,-4.53240879,-0.673725557,0.618854606,7.971305021,1.673916383,3.141612361,-1.218574732,-0.997264387,-0.008994214,0.56680254,1.231254917,-2.99344792,0.205600158,-0.998015112,-1.963130181,-0.413420468,0.34167457
877,0,0.291340221,0.645595961,1.150062223,-0.898846896,1.240934885,1.059741278,-3.254145893,-1.50350152,1.764997026,-0.739164707,0.794355585,0.398440091,-0.779995394,2.798646039,0.871444785,-0.685305806,0.561569083,-0.156294785,-2.143522046,1.561088346,0.815566193,6.01296166,0.313224472,-0.630022482,0.975282039,-0.242652575,0.01696963,0.297574674,0.80565745,-3.254145893,-0.132251844,-0.714990279,-1.371028473,-0.200138151,-0.908357652
878,3,0.172736104,-0.76004428,0.90037773,-0.485049252,-0.63687872,0.293733446,-1.484154603,-0.208264269,0.375216961,-0.033453776,0.898633817,-0.13158597,0.989293512,-2.898379067,-1.456074167,0.666047536,-1.965160882,-4.482906594,-1.990193326,0.20773434,0.214559755,10.0074187,0.230837432,2.506886714,0.6499401,2.206088812,-0.309892963,-1.006813125,1.471956977,-1.484154603,-2.08898656,-0.837926474,-0.9852808,-0.52159368,-1.323763556
879,3,0.317474243,0.556940768,4.756807425,-1.327106938,-0.589697126,-0.911978013,-1.202307925,0.215104775,0.813173304,0.620595229,0.275172309,1.158252369,0.657873087,-2.052888149,-1.023894642,3.867226876,-1.015488809,3.118405251,-1.829711125,-0.195637619,-0.328506419,10.51645852,-0.383064344,0.69935924,-0.297590101,0.407975129,1.464893621,-1.549467423,0.225734349,-1.202307925,-0.715486265,-0.362119323,-1.620733641,0.569239845,0.049854225
880,1,-0.444052941,0.298604298,0.406351814,-0.123033828,-0.082317846,-1.268419636,0.087367712,-1.189470154,1.579224672,0.579213286,-0.155219881,1.391095378,1.769367109,-0.503269937,0.716039149,4.762654651,-2.482496275,1.205537468,-0.09258087,-0.332455167,-0.033142674,6.837074555,1.79291418,-1.066941898,0.54340975,-0.451201839,1.751677357,-0.981130732,1.734532991,0.087367712,0.130728494,0.421342098,-4.723762426,1.287128581,0.531350058
881,2,0.573001934,-1.870132692,1.336950659,-1.330047854,0.90895063,-0.187597444,2.555381422,-0.481681249,1.450753319,-2.112813043,-0.106610302,-1.288222411,-0.416660457,1.421728703,0.744416348,0.451429623,0.919358074,-4.592250451,3.079879499,-0.265609781,-0.630947162,0.469365786,1.271383491,1.531018693,-0.023130277,-1.538111618,-0.584226081,0.117796263,-1.344833734,2.555381422,1.541233244,0.061703943,-2.695636074,1.354990083,-0.519472763
882,2,0.635875012,-0.157900235,2.206327498,-0.419165384,-1.265468051,0.531521982,0.31538895,0.521630984,0.698950618,-3.04140741,-0.593108558,-0.45994367,1.148930048,0.682313565,1.373232431,0.25782121,-0.423486143,1.263370359,-0.465155313,-0.074565343,-0.003611167,3.35790032,-0.416720161,1.107642835,0.423214883,0.129692578,-0.420533641,0.724841704,0.151338816,0.31538895,0.530127269,-2.051192293,-1.502107133,-0.62530198,-1.04350556
883,0,-1.004692191,1.329499312,1.678610605,-1.506122717,0.221097084,0.18932312,0.812732405,0.269552241,0.893371083,-0.834099285,-2.280704822,2.779950152,0.608345647,-3.337374588,-0.359893084,-3.745804435,-1.511071763,0.577033503,-3.353369818,-0.135057305,0.563682316,-0.685212032,0.604053899,-2.299007778,2.386975735,1.217101717,-1.286411032,-1.074268209,-1.962088593,0.812732405,1.548936224,0.956835113,-4.511648669,1.072391008,-0.330635224
884,3,0.852082302,0.815997877,0.427540554,-0.306093993,0.010408925,1.976059417,0.921918998,-0.715910699,-0.099273192,1.535799987,-0.486240307,-0.978596798,0.16686818,3.291262929,1.153231708,-1.580271315,-0.204560416,4.100039032,-3.092233085,0.006896761,0.591416992,-1.285541838,-0.529294158,-0.576684784,-1.65297191,-1.605497048,0.17253752,-0.752379752,-0.792771132,0.921918998,0.900477288,3.579312046,1.480590235,-2.061111033,-1.472646076
885,3,-0.573439367,-0.087721511,-0.66377,-0.642482797,0.181117792,-0.978982564,2.21646766,0.407498578,0.366765125,-0.88392373,4.227908981,-0.009053602,-1.084054944,3.150331533,-0.19099263,4.011679578,3.678722813,-1.197623675,-2.669661256,1.090840914,1.219617686,5.906462591,1.749191734,1.447915806,0.185027645,1.538373033,-1.224260039,-0.038858616,0.109917675,2.21646766,-1.63644747,0.250342473,-0.588709338,1.120249349,0.840182743
886,0,1.515030843,-0.870279455,1.326548043,-0.312330195,-1.079882153,1.210591325,-0.517032604,-0.50815523,-0.171600088,1.189545086,0.692984139,0.71169826,-1.370305139,1.302645449,1.042347748,-2.365736265,-0.076995976,0.214622633,0.765876848,0.530017387,-0.785455958,0.563809037,1.621108304,1.291062646,-0.561085013,-1.296639273,1.294054716,0.529126186,-0.325514757,-0.517032604,0.238487107,0.175599546,-0.598197812,0.956445719,0.276987264
887,0,0.198278481,-0.598651704,-0.403547469,-1.530375478,-0.391857245,-0.794103971,-3.997061368,0.369204999,-0.856415446,0.624351764,1.996589709,-0.374717257,-0.896055395,2.986220239,0.820201546,0.843053564,-0.425701643,1.686526648,1.843937205,-0.178303116,-1.210757656,3.074956591,0.249480573,0.358327634,-1.254876361,2.640419044,2.20550555,-1.978001994,-0.180394951,-3.997061368,0.691276817,-1.162286135,1.874011596,1.003820772,-0.440458106
888,3,0.628285967,-0.708691181,4.509270223,-0.165435634,-0.115626167,0.263706616,-0.984993079,-0.641531363,-1.063808624,0.192122306,-1.156210135,0.196274786,0.118048033,-1.31408353,-0.189496099,2.052774272,-1.332321384,3.320544645,-1.172998325,0.047276,0.479108816,5.774062382,-0.653450007,-0.270417835,1.214355631,0.685263763,0.434428535,1.960042685,1.065005122,-0.984993079,-0.045815022,-1.443801558,0.564616042,0.304869551,-0.383644191
889,2,-0.37527779,1.41812967,2.946525522,-0.724319146,0.592494252,2.237043582,-2.482552123,1.850578497,0.580588217,-1.733632582,0.122236512,1.137829979,-0.04414975,-1.901450891,0.099428987,3.923276964,-0.848266411,0.275893144,2.746876735,0.841049283,1.60121886,8.458725383,1.811677374,2.533284969,0.566513383,-0.175151772,-0.736368776,1.104960506,-1.733488409,-2.482552123,-0.116437267,-1.131465745,-1.199511286,-2.087633835,0.985913707
890,4,-0.821279473,-0.160459978,-0.617710486,0.082072211,-0.963515141,-1.19264548,3.265540564,-0.904823438,0.757401347,1.872135337,-0.866568506,2.379792716,-0.8934583,2.112235505,0.652032709,-0.136870586,-4.574304748,0.351469591,1.111697658,-0.035378692,-0.867671843,1.331333783,-0.413915258,4.006080532,-0.195696993,-0.730873745,-0.542403778,1.329354697,-0.456638048,3.265540564,-0.279495968,-0.16362058,0.352928757,-0.65635877,1.212744696
891,4,-0.458082454,0.175134014,4.936866599,-0.093954142,-0.157067791,0.134160069,2.919717378,-1.081569181,1.162141892,-0.145632903,-1.963719073,-1.654597981,2.126525969,2.171980708,1.333461557,-2.231451695,2.261012066,-2.24434099,1.165488243,0.401143128,1.160596678,-4.837270947,0.327740477,-3.482883945,-1.178832257,0.876685284,0.478456954,-0.019340116,1.116868944,2.919717378,-1.037632395,-0.930892203,-1.253098503,-0.569092579,-1.797323421
892,4,1.108333468,0.401540151,-1.288829947,1.186986325,-1.02592669,0.474707394,-1.734098975,-1.222589795,-0.498691061,0.070255951,2.112601149,0.538553383,0.558925725,-2.128576865,0.633109278,0.526082763,3.161399768,-1.571340632,1.061746077,0.508120303,-0.87410234,0.852376245,0.685094652,1.313309613,0.548207765,-2.234020851,-0.227113665,1.316583012,1.043584692,-1.734098975,1.708911064,-0.538952873,-1.067204586,1.103624341,-0.538514804
893,3,1.002987835,-0.15032428,-0.40140725,-0.347239232,0.382712613,-0.838524365,0.248411124,0.648773592,0.278611065,0.527970504,0.686772412,1.316556161,1.607967279,-2.77148882,-0.277429286,1.751802014,-0.023164859,1.442080659,-1.04254965,0.774735376,1.344716679,0.166948488,-2.54460703,-0.696825642,1.252599356,-0.445250268,-0.631396393,0.531517499,0.50906225,0.248411124,0.516440144,-0.411812403,1.344784746,-0.984492411,-0.552954771
894,3,0.404190654,-1.702947869,3.071362723,0.239929197,-1.255436284,0.232060351,-0.32531355,0.273595332,-0.495635771,-1.006585487,0.313019866,-0.191344725,1.127854647,0.465512757,-1.116915368,-2.448552358,3.563191248,4.937509845,-3.475784178,0.715358675,-0.176355554,-2.107897223,-0.323053506,-3.090848927,0.492451981,0.072868585,0.15626293,1.121510203,-1.702782651,-0.32531355,-0.110759925,-0.94889057,-1.74435224,-0.176740864,-1.912902356
895,3,-0.537988084,0.075433598,2.747116433,1.733756368,-0.537674865,0.645793091,-0.381097852,0.367546037,-0.041084586,-0.290575695,0.656177145,-1.947928553,-1.238707233,1.608394288,-0.619431447,-0.304413637,-3.61439197,1.858211616,0.128141664,-0.875053138,-1.014773526,2.07481695,1.665784732,-1.599467555,-0.929143093,0.706333929,1.615947203,0.173033729,0.679787894,-0.381097852,0.42019108,-0.486497668,2.513197265,0.444271564,-2.046132319
896,2,-1.786493951,-0.661709703,-1.360619354,0.585870637,0.457074329,1.115528803,2.274681622,1.321536346,-0.129933208,1.429895338,3.690145331,-0.42751449,1.432353142,3.259356741,2.116013805,3.685915888,0.573707659,1.480727809,2.357639868,1.774097227,1.20611694,0.380980595,0.707416436,2.911723107,-0.059295371,0.780294737,-0.544340219,-1.321220711,0.834714119,2.274681622,0.713157349,-1.391215641,3.687411212,-1.95332734,0.434451312
897,4,1.441774977,-0.916359989,0.840736117,0.736340465,-0.552872484,-0.178685304,-0.427678564,2.569843423,0.596566084,-1.518933535,-0.087149358,0.105331614,0.127126184,1.15152234,1.434946595,1.221580715,0.512369971,-0.582127402,-0.753031304,-0.086223505,0.837881506,1.305410676,0.968883368,-2.164454877,0.884006377,0.878915597,-0.781814774,1.203733847,0.801380065,-0.427678564,-1.161222933,-1.369483003,0.23643879,-1.147363264,-0.301784931
898,1,-0.275720508,0.105966136,-0.62731885,0.360215866,0.235478608,-1.58146056,4.3938117,1.649454747,-0.620354997,-0.620684382,-4.100056786,-0.819190249,0.384885979,-3.276199518,-1.030977048,0.565741956,-4.384454539,1.274486757,3.690846911,0.917887431,-0.031486236,-11.11552959,0.919762668,-2.146190223,0.115588008,0.374563868,-0.195463888,2.268076218,-1.406787502,4.3938117,-0.462721765,-0.359648468,4.538552887,2.133138974,2.798793122
899,0,0.279395011,0.693566207,2.524423837,-0.510856611,0.181213345,-0.233283259,-1.641555292,0.088521607,0.671976237,-0.069493332,0.66406442,0.322854858,-0.747743159,4.801346195,0.521347208,-3.387617867,-1.53789758,-0.346141505,-3.738839991,-0.421985504,1.68472878,4.531137405,0.821264137,-1.822249061,-1.624621429,1.450882479,-0.012064601,-0.048496181,0.691473572,-1.641555292,0.384024048,0.454558377,0.795082259,-1.004385244,0.301589295
900,3,1.445644014,1.478129445,0.995434112,0.409342177,1.262906134,0.898225938,-0.896447231,1.123974831,0.096049461,-0.486610933,0.010397147,0.580630711,2.263192283,0.720395465,0.825335277,0.906430646,-1.542433561,-2.377640582,0.540718681,-0.672968234,0.164477816,6.311324311,-0.033925729,2.57982606,0.755347341,0.909109477,0.917319122,0.202935758,-1.915584374,-0.896447231,0.333948131,-1.010293426,-0.078941875,0.313425327,1.294579384
901,1,0.904715948,0.277506066,0.692780332,0.879771982,1.236080608,-1.363799744,0.755752177,0.053893191,0.477588604,2.735270666,-1.449731553,0.578946742,1.556880749,1.990247284,1.20408466,1.67402187,-1.012922673,-1.602531431,0.367849434,-1.611227085,1.413241128,3.374645987,-1.028791527,-0.315586548,0.267975327,-0.079430819,1.480904303,0.456292536,-0.737501515,0.755752177,-0.834038415,0.38818675,-3.252769994,2.317239014,0.982714589
902,2,0.428575805,0.698471635,-0.604899232,1.399829388,-1.167696385,1.408822322,-1.701229955,-0.418589486,-1.006646823,-1.648762695,0.579207128,1.287085865,0.520118579,1.072517976,1.312835247,2.320196482,2.729894495,0.108739235,1.131683463,0.419910999,-0.009679262,2.425376123,-2.414092378,2.75581043,1.554025305,-0.14344487,-0.052725979,1.16028898,0.072311118,-1.701229955,-0.834596693,-0.11759429,1.847538922,0.528731278,-0.871515
903,4,-0.37814488,1.420783981,-0.227844205,-0.170513819,0.52847844,-1.770228142,1.680190643,0.609074257,0.606804992,0.197097006,-1.702688097,-1.209943005,0.597882698,0.173895135,0.305074567,-3.250317546,-0.09007473,-1.629869637,0.685920201,-0.147866684,-1.196438529,-5.434279111,1.317067057,-0.298626398,-0.518607823,0.196606252,-1.023855987,0.032014392,-0.087011005,1.680190643,0.049820256,0.02168067,-0.052361377,-0.874351649,0.390364844
904,4,-0.709939531,1.797709527,2.206638288,0.546129604,-0.048544717,0.269204343,1.284415682,-2.381439418,-0.981301118,0.9026859,7.784370071,0.658964264,2.009439361,-3.649739216,0.005058058,2.719377814,-2.472059373,0.587980267,-3.109773118,-0.913000319,1.35690096,15.29965205,0.872724383,6.096550594,-1.421761293,0.498133109,1.317684832,0.133713941,2.236559169,1.284415682,-0.700729137,-0.828094602,-0.588741378,-0.121681265,0.181592585
905,0,-2.281982704,0.652083625,-0.959876288,-1.498861804,1.572131642,1.758276403,-0.803507264,0.409206314,-0.579850863,0.928087704,-0.350446787,-1.332218894,-1.494894877,0.943045983,-0.709970467,3.899610322,0.12126884,2.818898445,0.65034159,-0.384551942,-0.031351395,0.605833918,-0.613536072,-1.481623509,0.374752047,0.824785717,0.151990492,1.818613458,-0.222859843,-0.803507264,-0.69579339,1.06706269,0.106064242,-0.436041448,1.372618531
906,1,0.724410745,2.217527515,-0.653152715,-0.354864781,-1.096138157,0.772174324,3.818311239,0.070103324,1.272536543,0.35742749,2.289469386,2.046795665,-1.431645395,-2.120473944,-0.033714759,2.111776749,3.071414279,1.609999511,-3.95100184,0.893474216,-0.691011939,-1.059179577,1.102098988,-0.72251647,0.201766029,0.29065214,1.324497169,-0.491768498,0.921570446,3.818311239,-0.317552292,2.581996316,0.388367481,0.767757607,0.870559643
907,0,-0.340074605,0.178961773,-0.952129539,1.271435045,0.732360846,0.164340978,-0.96304615,0.129586054,1.296382222,0.961647317,1.441555009,1.105037586,0.29650675,0.962395214,0.289781261,3.214489875,2.873651722,2.864451245,-2.777948355,1.336539124,1.230649914,3.34764927,1.176169986,0.805355592,-0.144107192,0.166474688,0.838330168,-0.265030449,1.076788347,-0.96304615,-0.445153426,1.75286051,2.008005353,-0.960155922,-0.455048969
908,4,-0.426808819,1.53321866,-0.233014143,-0.695832415,0.058349187,0.408630778,-0.364518988,-2.078126055,-0.946083296,2.512600391,0.0614836,-0.895988061,0.049713808,-1.359851099,0.714674125,-0.785834959,-1.220044806,4.855892092,1.285241431,-0.171736827,-1.016241443,0.26080875,-0.070725806,4.84740334,0.008176406,0.441256067,-0.631849827,0.166520772,0.515460421,-0.364518988,1.000145352,1.826149033,0.860587975,-0.386497522,-0.672511692
909,1,1.608214306,0.808841078,-0.109650224,-0.974186342,0.955326494,-1.091374026,2.672599763,0.765207627,-1.719189681,0.707534385,-3.43685916,0.339439164,-1.099610196,-0.479372077,-0.34951999,1.142503601,-1.795680192,-1.08401205,0.717650041,2.243387778,-0.291015769,-0.801516169,0.407485352,0.610585761,-0.628239163,-1.310785197,-0.324414909,-1.90186427,-0.670266438,2.672599763,-2.28008042,-0.352242707,-1.863992873,0.374008166,0.026752736
910,0,-1.354343375,-0.926613754,-2.803813513,0.098382202,2.602517264,1.031284042,0.632643776,0.701966382,1.013946118,-1.01858264,-3.636344265,0.550642122,0.681743058,0.102886775,0.460584418,0.697442107,-0.656102819,4.700342691,-1.825422958,0.00646623,1.08480477,-8.797353078,0.005608087,-5.192355165,0.129870869,-0.827702058,-1.675448928,-0.215187597,0.772373199,0.632643776,-0.557389629,-1.346854641,2.415675392,1.002001049,-0.292726952
911,3,-0.675022364,-0.093610622,2.059044233,0.46621442,0.12638922,0.142540675,4.303180768,-1.086732826,2.30049338,-0.188986545,2.979984899,-0.552554089,-1.780542256,-0.942153229,1.406372748,-0.482375273,2.767248575,0.481465393,-0.296499579,0.468491037,1.072574166,-6.785007127,-2.010099493,-3.552852375,1.171395928,0.189112115,-0.125776626,0.991542943,0.654244402,4.303180768,0.095393138,0.958383663,2.145286916,1.572255262,0.064554045
912,1,0.914840076,0.251462664,-2.831547701,0.836406028,0.557391564,0.201604548,6.723977113,1.549851478,-1.425194904,0.221156277,0.207523853,1.504503359,2.2788269,-1.793772532,1.37359818,-0.242441057,-1.106468483,2.399654448,-1.280976412,0.773405323,2.043438702,-7.43648827,0.624678863,0.834695074,-0.183889445,1.974166984,1.220690145,-0.295093182,2.50535517,6.723977113,1.252006637,-0.530178763,0.431678715,-0.26047189,0.854813432
913,0,-1.09797906,-0.11412015,-2.642430469,0.633500848,-0.538086374,-1.323377121,0.831573741,-0.463635481,-1.015681368,1.415718967,-0.164923948,0.58597161,-0.244355878,-1.880896711,1.80634278,3.133607714,1.176888058,2.794908615,-0.690697769,1.337907941,0.494396004,-4.884066809,-0.253879236,-2.939981774,0.378277764,-0.640325855,-0.669723814,-1.449990747,0.888449056,0.831573741,-0.713707284,0.657976692,2.182822948,-0.886206678,-0.618396169
